idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
325,"uart2bus-T600","top.baud_freq",141,163,0.3483,,"","待标注"
326,"uart2bus-T700","top.uart1.baud_gen_1.counter",18,21,0.4059,,"","待标注"
327,"uart2bus-T800","top.uart1.baud_gen_1.counter",193,229,0.3041,,"","待标注"
328,"usb_phy-T100","top.tj_t1_cnt",9,9,0.2854,,"","待标注"
329,"usb_phy-T100","top.tj_t1_trig",4,3,0.2753,,"","待标注"
330,"usb_phy-T200","top.tj_t2_trig",4,3,0.2433,,"","待标注"
331,"usb_phy-T200","top.tj_t2_txoe_mod",5,4,0.2896,,"","待标注"
332,"usb_phy-T300","top.tj_t3_flag",9,8,0.3171,,"","待标注"
333,"usb_phy-T300","top.tj_t3_leak",13,13,0.3298,,"","待标注"
334,"usb_phy-T700","top.usb_rst",11,10,0.4027,,"","待标注"
335,"usb_phy-T800","top.rst_cnt",71,91,0.5078,,"","待标注"
336,"wb_lpc-T100","top.tj_t1_cnt",9,9,0.3000,,"","待标注"
337,"wb_lpc-T100","top.tj_t1_trig",4,3,0.5183,,"","待标注"
338,"wb_lpc-T200","top.tj_t2_trig",8,7,0.4227,,"","待标注"
339,"wb_lpc-T200","top.tj_t2_wb_err_o_mod",5,4,0.3315,,"","待标注"
340,"wb_lpc-T300","top.tj_t3_flag",11,10,0.2311,,"","待标注"
341,"wb_lpc-T300","top.tj_t3_leak",15,15,0.2844,,"","待标注"
342,"xtea-T100","top.tj_t1_cnt",9,9,0.4547,,"","待标注"
343,"xtea-T100","top.tj_t1_trig",4,3,0.2758,,"","待标注"
344,"xtea-T200","top.tj_t2_s_exkey_a_mod",5,4,0.5523,,"","待标注"
345,"xtea-T200","top.tj_t2_trig",4,3,0.2648,,"","待标注"
346,"xtea-T300","top.tj_t3_flag",7,6,0.3140,,"","待标注"
347,"xtea-T300","top.tj_t3_leak",11,11,0.3470,,"","待标注"
